doc_name,gold_rels,pred_rels,rel_type,fp_prediction,fn_prediction
,,,increases_risk_of,set(),"{('raredisease cdls', 'disease respiratory infections', 'increases_risk_of')}"
,,,is_acron,"{('raredisease cdls', 'raredisease cornelia de lange syndrome', 'is_acron')}","{('raredisease cdls)', 'raredisease cornelia de lange syndrome', 'is_acron')}"
,,,produces,"{('raredisease cdls', 'sign synophrys', 'produces'), ('raredisease cdls', 'sign anteverted nares', 'produces'), ('raredisease cornelia de lange syndrome', 'sign mild to severe intellectual disability', 'produces'), ('raredisease cornelia de lange syndrome', 'sign characteristic abnormalities of the head and facial (craniofacial) area', 'produces'), ('raredisease cdls', 'sign arched, well-defined eyebrows that grow together', 'produces'), ('raredisease cdls', 'sign low-set ears', 'produces'), ('raredisease cdls', 'sign thin, downturned lips', 'produces'), ('anaphor ""the disorder""', 'sign philtrum', 'produces'), ('raredisease cornelia de lange syndrome', 'sign prenatal growth retardation', 'produces'), ('raredisease cdls', 'sign protruding upper jaw', 'produces'), ('raredisease cdls', 'sign distinctive facial abnormalities', 'produces'), ('raredisease cornelia de lange syndrome', 'sign malformations of the hands', 'produces'), ('raredisease cornelia de lange syndrome', 'sign malformations of the arms', 'produces')}","{('raredisease cdls', 'sign breathing difficulties', 'produces'), ('raredisease cornelia de lange syndrome', 'sign malformations of the upper limbs', 'produces'), ('raredisease cdls', 'sign small feet', 'produces'), ('raredisease cdls', 'sign hearing loss', 'produces'), ('raredisease cdls', 'sign absence of the forearms, hands, and fingers', 'produces'), ('raredisease cdls', 'sign small hands', 'produces'), ('anaphor ""the disorder""', 'sign low hairline on the forehead and the back of the neck', 'produces'), ('raredisease cdls', 'sign low-pitched ""growling"" cry and low voice', 'produces'), ('raredisease cornelia de lange syndrome', 'sign abnormalities of the head and facial (craniofacial) area', 'produces'), ('anaphor ""the disorder""', 'sign prominent vertical philtrum', 'produces'), ('raredisease cdls', 'sign malformations of the limbs', 'produces'), ('raredisease cdls', 'sign clinodactyly', 'produces'), ('raredisease cdls', 'sign heart defects', 'produces'), ('anaphor ""the disorder""', 'sign low-set ears', 'produces'), ('raredisease cdls)', 'sign prenatal growth retardation', 'produces'), ('raredisease cdls', 'sign feeding difficulties', 'produces'), ('anaphor ""the disorder""', 'sign synophrys', 'produces'), ('raredisease cdls', 'sign syndactyly', 'produces'), ('anaphor ""the disorder""', 'sign curly, unusually long eyelashes', 'produces'), ('raredisease cdls', 'sign delayed skeletal maturation', 'produces'), ('raredisease cornelia de lange syndrome', 'sign intellectual disability', 'produces'), ('anaphor ""the disorder""', 'sign thin, downturned lips', 'produces'), ('raredisease cdls', 'sign physical abnormalities', 'produces'), ('anaphor ""the disorder""', 'sign characteristic facial abnormalities', 'produces')}"
,,,is_a,"{('raredisease cornelia de lange syndrome', 'disease genetic disorder congenital', 'is_a')}","{('raredisease cornelia de lange syndrome', 'disease genetic disorder', 'is_a')}"
80,"{'produces', 'is_acron', 'is_a', 'anaphora'}","{'produces', 'is_acron', 'is_a', 'anaphora'}",,,
,,,produces,"{('raredisease ces', 'sign coloboma', 'produces'), ('raredisease ces', 'sign elongated pupil', 'produces'), ('raredisease cat eye syndrome', 'sign cleft or gap in the iris below the pupil', 'produces'), ('raredisease ces', 'sign eye abnormality', 'produces'), ('raredisease ces', 'sign cleft or gap in the iris below the pupil', 'produces')}","{('raredisease cat eye syndrome', 'sign gap in the iris below the pupil', 'produces'), ('raredisease cat eye syndrome', ""sign appearance of a cat's eye"", 'produces')}"
,,,is_acron,set(),set()
,,,is_a,set(),set()
,,,anaphora,set(),"{('raredisease ces', 'anaphor ""the disorder""', 'anaphora'), ('raredisease ces', 'anaphor ""this syndrome""', 'anaphora')}"
81,"{'produces', 'anaphora', 'is_synon'}","{'produces', 'anaphora', 'is_synon'}",,,
,,,produces,"{(""raredisease buerger's disease"", 'sign thrombosis', 'produces'), (""raredisease buerger's disease"", 'sign claudication', 'produces'), (""raredisease buerger's disease"", 'symptom extreme pain of the lower arms and legs', 'produces'), (""raredisease buerger's disease"", 'symptom tingling', 'produces'), (""raredisease buerger's disease"", 'sign reduced blood flow to these areas', 'produces'), (""raredisease buerger's disease"", 'symptom cramping in the legs', 'produces'), (""raredisease buerger's disease"", 'sign occlusion of the veins and arteries of the extremities', 'produces'), (""raredisease buerger's disease"", 'symptom numbness', 'produces'), (""raredisease buerger's disease"", 'sign peripheral vascular disease', 'produces')}","{(""raredisease buerger's disease"", 'sign thrombophlebitis', 'produces'), ('anaphor ""it""', 'sign peripheral vascular disease', 'produces'), ('anaphor ""it""', 'symptom extreme pain of the lower arms while at rest', 'produces'), ('anaphor ""it""', 'symptom extreme pain of the legs', 'produces'), ('anaphor ""it""', 'sign cramping in the legs when they walk', 'produces'), ('anaphor ""it""', 'sign narrowing or blockage (occlusion) of the veins and arteries of the extremities', 'produces'), ('anaphor ""it""', 'sign claudication', 'produces')}"
,,,anaphora,set(),set()
,,,is_synon,"{(""raredisease buerger's disease"", 'raredisease thromboangiitis obliterans', 'is_synon')}","{('raredisease thromboangiitis obliterans', ""raredisease buerger's disease"", 'is_synon')}"
82,"{'produces', 'anaphora', 'is_a', 'is_acron'}","{'is_acron', 'is_a'}",,,
,,,produces,set(),"{('raredisease sennetsu fever', 'sign fever', 'produces')}"
,,,anaphora,set(),"{('raredisease human ehrlichioses', 'anaphor ""the disorders""', 'anaphora'), ('raredisease human ehrlichioses', 'anaphor ""these diseases""', 'anaphora')}"
,,,is_a,"{('raredisease human ehrlichioses', 'disease human ehrlichioses', 'is_a')}","{('raredisease human monocytic ehrlichiosis', 'raredisease human ehrlichioses', 'is_a')}"
,,,is_acron,set(),set()
83,{'anaphora'},{'anaphora'},,,
,,,anaphora,set(),set()
84,"{'', 'anaphora', 'increases_risk_of', 'produces', 'is_synon'}","{'produces', '', 'anaphora'}",,,
,,,,"{('raredisease empty sella syndrome', 'sign sella turcica', '')}","{('raredisease partially empty sella', 'sign sella turcica', '')}"
,,,anaphora,set(),set()
,,,increases_risk_of,set(),"{('raredisease pituitary tumor', 'anaphor ""it""', 'increases_risk_of'), ('raredisease idiopathic intracranial hypertension', 'anaphor ""it""', 'increases_risk_of'), ('raredisease empty sella syndrome', 'anaphor ""it""', 'increases_risk_of')}"
,,,produces,"{('raredisease empty sella syndrome', 'sign partially empty sella', 'produces'), ('raredisease empty sella syndrome', 'sign enlargement or malformation of a structure in the skull known as the sella turcica', 'produces'), ('raredisease empty sella syndrome', 'sign completely empty sella', 'produces')}","{('raredisease partially empty sella', 'sign very small associated pituitary gland lying in the floor of the sella', 'produces'), ('raredisease empty sella syndrome', 'sign enlargement or malformation of sella turcica', 'produces'), ('raredisease primary empty sella syndrome', 'sign hypertension', 'produces'), ('raredisease idiopathic intracranial hypertension', 'sign elevated intracranial', 'produces'), ('raredisease completely empty sella', 'sign completely filled with cerebrospinal fluid with no visualized pituitary gland', 'produces')}"
,,,is_synon,set(),"{('sign hormone deficiencies', 'sign completely filled with cerebrospinal fluid with no visualized pituitary gland', 'is_synon')}"
85,"{'is_acron', 'anaphora', 'increases_risk_of', 'produces'}",{'anaphora'},,,
,,,is_acron,set(),"{('raredisease acc', 'raredisease acc', 'is_acron')}"
,,,anaphora,set(),"{('disease spina bifida', 'anaphor ""this disorder""', 'anaphora'), ('raredisease agenesis of corpus callosum', 'anaphor ""this condition""', 'anaphora'), ('raredisease acc', 'anaphor ""this disorder""', 'anaphora')}"
,,,increases_risk_of,set(),"{('raredisease fetal alcohol syndrome', 'raredisease acc', 'increases_risk_of')}"
,,,produces,set(),"{('disease spina bifida', 'sign meningocele', 'produces'), ('disease spina bifida', 'sign open (or non-fused) spine', 'produces'), ('anaphor ""it""', 'sign partial or complete absence (agenesis) of an area of the brain that connects the two cerebral hemispheres', 'produces'), ('anaphor ""it""', 'sign developmental disturbance of the fetal brain', 'produces'), ('raredisease fetal alcohol syndrome', 'sign mental retardation', 'produces'), ('disease spina bifida', 'sign meningomyelocele', 'produces')}"
86,"{'produces', 'anaphora'}","{'produces', 'is_acron'}",,,
,,,is_acron,"{('raredisease congenital anomalies of the kidney', 'urinary tract and raredisease barakat syndrome', 'is_acron')}",
,,,produces,"{('raredisease low blood calcium', 'sign deafness', 'produces'), ('raredisease low blood calcium', 'sign muscle weakness', 'produces'), ('raredisease low blood calcium', 'sign proteinuria', 'produces'), ('raredisease low blood calcium', 'symptom tetany', 'produces'), ('raredisease low blood calcium', 'sign hematuria', 'produces'), ('raredisease low blood calcium', 'symptom hypocalcemia', 'produces'), ('raredisease low blood calcium', 'sign convulsions', 'produces'), ('raredisease low blood calcium', 'sign kidney disease', 'produces'), ('raredisease low blood calcium', 'sign nephrotic syndrome', 'produces')}","{('sign nephrotic syndrome', 'raredisease deletion 22q11 syndrome', 'produces'), ('sign nephrotic syndrome', 'sign hematuria', 'produces'), ('sign nephrotic syndrome', 'disease kidney disease', 'produces'), ('disease progressive sensorineural deafness', 'sign deafness', 'produces'), ('sign nephrotic syndrome', 'sign muscle weakness', 'produces'), ('sign nephrotic syndrome', 'disease proteinuria', 'produces'), ('sign nephrotic syndrome', 'disease nephrotic syndrome', 'produces'), ('sign nephrotic syndrome', 'disease renal insufficiency', 'produces'), ('sign nephrotic syndrome', 'sign hypocalcemia', 'produces')}"
,,,anaphora,set(),"{('raredisease barakat syndrome', 'anaphor ""this syndrome""', 'anaphora'), ('raredisease barakat syndrome', 'anaphor ""the disease""', 'anaphora'), ('raredisease barakat syndrome', 'anaphor ""the syndrome""', 'anaphora')}"
87,"{'produces', 'is_a'}","{'produces', 'anaphora', 'is_a'}",,,
,,,anaphora,"{('raredisease kienbock disease', 'anaphor ""it""', 'anaphora')}",
,,,produces,"{('raredisease kienbock disease', 'sign stiffness in conjunction with thickening, swelling and tenderness in soft tissue overlying the lunate bone', 'produces'), ('raredisease kienbock disease', 'sign stiffness in the overlying tissues of the wrist', 'produces'), ('raredisease kienbock disease', 'sign range of motion in the wrist may become limited', 'produces')}","{('raredisease kienbock disease', 'sign thickening, swelling and tenderness in soft tissue overlying the lunate bone', 'produces'), ('raredisease kienbock disease', 'sign stiffness', 'produces')}"
,,,is_a,set(),set()
88,"{'anaphora', 'increases_risk_of'}","{'anaphora', 'increases_risk_of'}",,,
,,,anaphora,set(),set()
,,,increases_risk_of,"{('raredisease alport syndrome', 'disease chronic kidney disease', 'increases_risk_of'), ('raredisease alport syndrome', 'disease end-stage renal disease', 'increases_risk_of')}","{('disease end-stage renal disease', 'raredisease alport syndrome', 'increases_risk_of'), ('disease chronic kidney disease', 'raredisease alport syndrome', 'increases_risk_of')}"
89,"{'anaphora', 'increases_risk_of', 'is_acron', 'produces', 'is_a'}","{'produces', 'anaphora', 'increases_risk_of', 'is_acron', 'is_a'}",,,
,,,anaphora,"{('skinraredisease acanthosis nigricans', 'anaphor ""the disorder""', 'anaphora')}","{('disease an', 'anaphor ""the disorder""', 'anaphora')}"
,,,increases_risk_of,"{('skinraredisease obesity', 'skinraredisease acanthosis nigricans', 'increases_risk_of'), ('skinraredisease drug-induced an', 'skinraredisease acanthosis nigricans', 'increases_risk_of')}","{('disease obesity', 'anaphor ""the disorder""', 'increases_risk_of')}"
,,,is_acron,"{('skinraredisease an', 'skinraredisease acanthosis nigricans', 'is_acron'), ('skinraredisease malignant an', 'skinraredisease acanthosis nigricans', 'is_acron')}","{('disease an', 'disease acanthosis nigricans', 'is_acron')}"
,,,produces,"{('skinraredisease acanthosis nigricans', 'sign hyperkeratosis of axillae', 'produces'), ('skinraredisease acanthosis nigricans', 'sign hyperpigmentation of the skin', 'produces'), ('skinraredisease acanthosis nigricans', 'sign hyperkeratosis of the skin', 'produces')}","{('disease acanthosis nigricans', 'sign hyperkeratosis of the skin', 'produces'), ('disease acanthosis nigricans', 'sign hyperpigmentation of the skin', 'produces')}"
,,,is_a,"{('skinraredisease acanthosis nigricans', 'disease skin condition', 'is_a')}","{('disease acanthosis nigricans', 'disease skin condition', 'is_a')}"
90,"{'produces', 'anaphora', 'is_a', 'is_synon'}","{'produces', 'anaphora', 'is_a'}",,,
,,,produces,"{('raredisease schindler disease', 'sign accumulation of glycoproteins', 'produces'), ('raredisease schindler disease', 'sign accumulation of certain complex compounds', 'produces'), ('raredisease schindler disease', 'sign accumulation of glycosphingolipids', 'produces'), ('raredisease schindler disease', 'sign enzyme defect', 'produces'), ('raredisease schindler disease', 'sign accumulation of oligosaccharides', 'produces')}","{('raredisease schindler disease', 'sign abnormal accumulation of glycosphingolipids, glycoproteins, and oligosaccharides', 'produces')}"
,,,anaphora,set(),"{('disease lysosomal storage diseases', 'anaphor ""these disorders""', 'anaphora'), ('raredisease schindler disease type ii', 'anaphor ""type ii""', 'anaphora'), ('raredisease schindler disease type i', 'anaphor ""type i""', 'anaphora')}"
,,,is_a,set(),"{('raredisease fabry diseases', 'disease lysosomal storage diseases', 'is_a'), ('raredisease gaucher diseases', 'disease lysosomal storage diseases', 'is_a'), ('raredisease alpha-n-acetylgalactosaminidase deficiency', 'anaphor ""these disorders""', 'is_a')}"
,,,is_synon,set(),"{('raredisease alpha-n-acetylgalactosaminidase deficiency', 'raredisease schindler disease', 'is_synon')}"
91,{'anaphora'},{'anaphora'},,,
,,,anaphora,"{('raredisease mandibuloacral dysplasia', 'anaphor ""the disorder""', 'anaphora')}","{('skinraredisease mandibuloacral dysplasia type b', 'anaphor ""the disorder""', 'anaphora')}"
92,set(),set(),,,
93,"{'produces', 'anaphora', 'is_a'}","{'produces', 'anaphora', 'is_a', 'increases_risk_of'}",,,
,,,increases_risk_of,"{('disease migraine headaches', 'raredisease retroperitoneal fibrosis', 'increases_risk_of')}",
,,,produces,"{('raredisease retroperitoneal fibrosis', 'sign abnormal tissue growth behind the ureters', 'produces'), ('raredisease retroperitoneal fibrosis', 'sign tubes blocked by the excess tissue', 'produces')}","{('raredisease retroperitoneal fibrosis', 'symptom methysergide', 'produces'), ('raredisease retroperitoneal fibrosis', 'sign ureters blocked by the excess tissue', 'produces'), ('raredisease retroperitoneal fibrosis', 'sign abnormal tissue growth often spreads to affect the ureters', 'produces'), ('sign malignant tumors', 'symptom methysergide', 'produces'), ('raredisease retroperitoneal fibrosis', 'sign tissue growth', 'produces')}"
,,,anaphora,set(),"{('raredisease retroperitoneal fibrosis', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_a,set(),set()
94,"{'produces', 'increases_risk_of', 'is_synon', 'is_acron', 'is_a'}","{'produces', 'is_acron', 'is_a'}",,,
,,,produces,"{('raredisease aps', 'sign thrombosis', 'produces'), ('raredisease aps', 'sign deep vein thromboses', 'produces'), ('raredisease aps', 'sign stroke', 'produces'), ('raredisease aps', 'sign recurrent miscarriages', 'produces'), ('raredisease aps', 'sign recurrent pregnancy loss', 'produces'), ('raredisease aps', 'sign blood clots', 'produces'), ('raredisease antiphospholipid syndrome', 'sign thrombosis', 'produces')}","{('raredisease antiphospholipid syndrome', 'sign thromboses', 'produces')}"
,,,increases_risk_of,set(),"{('raredisease aps', 'raredisease aps', 'increases_risk_of')}"
,,,is_synon,set(),"{('raredisease systemic lupus erythematosus', 'raredisease secondary antiphospholipid syndrome', 'is_synon')}"
,,,is_acron,"{('raredisease aps', 'raredisease antiphospholipid syndrome', 'is_acron')}","{('raredisease secondary antiphospholipid syndrome', 'raredisease antiphospholipid syndrome', 'is_acron')}"
,,,is_a,"{('disease systemic lupus erythematosus', 'disease autoimmune disorder', 'is_a')}","{('raredisease primary antiphospholipid syndrome', 'raredisease aps', 'is_a'), ('raredisease antiphospholipid syndrome', 'disease autoimmune disorder', 'is_a'), ('raredisease secondary antiphospholipid syndrome', 'raredisease aps', 'is_a')}"
95,{'anaphora'},{'anaphora'},,,
,,,anaphora,set(),set()
96,{'produces'},set(),,,
,,,produces,set(),"{('raredisease melorheostosis', 'sign sclerotic bone lesions', 'produces')}"
97,"{'produces', 'anaphora', 'is_a'}","{'produces', 'anaphora'}",,,
,,,produces,set(),"{('skinraredisease monilethrix', 'sign papules', 'produces')}"
,,,anaphora,set(),set()
,,,is_a,set(),"{('skinraredisease monilethrix', 'disease inherited disorder', 'is_a')}"
98,{'anaphora'},{'anaphora'},,,
,,,anaphora,set(),set()
99,"{'produces', 'anaphora', 'is_a'}","{'produces', 'anaphora', 'is_a'}",,,
,,,produces,"{('raredisease meige syndrome', 'sign involuntary and often forceful contractions of the muscles of the jaw and tongue (oromandibular dystonia)', 'produces'), ('raredisease meige syndrome', 'sign involuntary muscle spasms and contractions of the muscles around the eyes', 'produces')}","{('raredisease meige syndrome', 'sign blepharospasm', 'produces'), ('raredisease meige syndrome', 'sign oromandibular dystonia', 'produces')}"
,,,anaphora,set(),set()
,,,is_a,set(),set()
100,set(),set(),,,
101,"{'produces', 'anaphora', 'is_a', 'is_synon'}","{'produces', 'anaphora', 'is_a'}",,,
,,,produces,"{('raredisease pseudocholinesterase deficiency', 'sign mixed apnea', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign obstructive apnea', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign apnea', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign paralysis of the muscles that work the lungs', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign diaphragmatic apnea', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign central apnea', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign upper airway apnea', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign sensitivity to any of several anesthetic agents', 'produces')}","{('disease mixed apnea', 'sign central apnea followed by or intermixed with an obstructive apnea', 'produces'), ('anaphor ""it""', 'sign apnea', 'produces'), ('raredisease infantile apnea', ""sign pauses in breathing during an infant's sleep"", 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign when anesthetic drugs administered muscles that work the lungs may become paralyzed', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign if anesthetic derivative of choline given apnea', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign shortage or absence of the enzyme pseudocholinesterase in their blood serum', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign very sensitive to any of several anesthetic agents', 'produces'), ('raredisease infantile apnea', 'sign apnea', 'produces'), ('anaphor ""the disorder""', 'sign chest movements but no passage of air through the mouth or nostrils', 'produces'), ('disease central apnea', 'sign no chest movements during the pauses in breathing', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign very sensitive to derived from choline', 'produces')}"
,,,anaphora,set(),"{('disease obstructive apnea', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_a,set(),set()
,,,is_synon,set(),"{('disease diaphragmatic apnea', 'disease central apnea', 'is_synon'), ('disease upper airway apnea', 'disease obstructive apnea', 'is_synon')}"
102,"{'produces', 'is_acron', 'is_a'}",{'produces'},,,
,,,produces,"{('raredisease ovotesticular disorder of sex development', 'sign infant born with the internal reproductive organs (gonads) of both sexes', 'produces'), ('raredisease ovotesticular dsd', 'sign gonads can be any combination of ovary, testes or combined ovary and testes (ovotestes)', 'produces'), ('raredisease ovotesticular dsd', 'sign external genitalia are usually ambiguous', 'produces')}","{('raredisease ovotesticular disorder of sex development', 'sign born with female ovaries and male testes', 'produces'), ('raredisease ovotesticular disorder of sex development', 'sign gonads can be any combination of ovary, testes or combined ovary and testes (ovotestes)', 'produces')}"
,,,is_acron,set(),"{('raredisease ovotesticular dsd', 'raredisease ovotesticular disorder of sex development', 'is_acron')}"
,,,is_a,set(),"{('raredisease ovotesticular dsd', 'raredisease disorder of sex development', 'is_a')}"
103,{'produces'},"{'produces', 'is_acron', 'increases_risk_of'}",,,
,,,is_acron,"{('raredisease ms', 'raredisease balo disease', 'is_acron')}",
,,,increases_risk_of,"{('disease autoimmune disorders', 'raredisease balo disease', 'increases_risk_of')}",
,,,produces,"{('raredisease balo disease', 'symptom gradual onset of symptoms', 'produces'), ('raredisease ms', 'sign intellectual impairment', 'produces'), ('raredisease balo disease', 'symptom painful headaches', 'produces'), ('raredisease ms', 'sign physiological abnormalities', 'produces')}","{('disease infectious disease', 'sign painful headaches', 'produces'), ('disease ms', 'sign paralysis', 'produces'), ('raredisease balo disease', 'sign intellectual impairment', 'produces'), ('raredisease balo disease', 'sign ataxia', 'produces'), ('raredisease balo disease', 'sign physiological abnormalities', 'produces'), ('disease infectious disease', 'sign high fever', 'produces'), ('disease ms', 'sign muscle spasms', 'produces'), ('raredisease balo disease', 'symptom pain', 'produces'), ('raredisease balo disease', 'sign painful headaches', 'produces'), ('raredisease balo disease', 'symptom weakness', 'produces'), ('raredisease balo disease', 'sign spasticity', 'produces')}"
104,{'produces'},{'produces'},,,
,,,produces,"{('raredisease agat', 'sign seizure activity', 'produces'), ('raredisease agat', 'sign tend to tire easily', 'produces'), ('raredisease agat', 'sign autistic like behaviors', 'produces'), ('raredisease agat', 'sign weak muscle tone', 'produces'), ('raredisease agat', 'sign failure to thrive', 'produces'), ('raredisease agat', 'sign delayed development of motor skills', 'produces')}","{('raredisease agat', 'sign seizure', 'produces'), ('raredisease ccds', 'raredisease agat', 'produces'), ('raredisease ccds', 'disease autism', 'produces')}"
