doc_name,gold_rels,pred_rels,rel_type,fp_prediction,fn_prediction
,,,anaphora,"{('raredisease fetal hydantoin syndrome', 'anaphor ""it""', 'anaphora')}",set()
76,"{'anaphora', 'produces'}","{'anaphora', 'increases_risk_of', 'produces'}",,,
,,,increases_risk_of,"{('disease rheumatoid arthritis', 'raredisease infectious arthritis', 'increases_risk_of'), ('disease rubella', 'raredisease infectious arthritis', 'increases_risk_of'), ('disease hepatitis b', 'raredisease infectious arthritis', 'increases_risk_of'), ('disease rheumatoid arthritis', 'anaphor ""the disease""', 'increases_risk_of'), ('disease mumps', 'raredisease infectious arthritis', 'increases_risk_of')}",
,,,anaphora,"{('raredisease infectious arthritis', 'anaphor ""the disease""', 'anaphora'), ('raredisease infectious arthritis', 'anaphor ""disease-causing microbe""', 'anaphora')}","{('raredisease infectious arthritis', 'anaphor ""the infection""', 'anaphora'), ('symptom headaches', 'anaphor ""the disorder""', 'anaphora')}"
,,,produces,"{('raredisease infectious arthritis', 'symptom general weakness', 'produces'), ('raredisease infectious arthritis', 'sign painful swelling of one or more joints', 'produces'), ('disease rheumatoid arthritis', 'sign chronically inflamed joints', 'produces'), ('raredisease infectious arthritis', 'symptom headaches', 'produces'), ('raredisease infectious arthritis', 'symptom chills', 'produces'), ('raredisease acute infectious arthritis', 'sign acute arthritic attack', 'produces'), ('raredisease infectious arthritis', 'sign fever', 'produces')}","{('anaphor ""the infection""', 'sign fever', 'produces'), ('anaphor ""the infection""', 'symptom headaches', 'produces'), ('anaphor ""the infection""', 'sign inflammation and painful swelling of one or more joints of the body', 'produces'), ('anaphor ""the infection""', 'sign chills', 'produces'), ('disease hepatitis b', 'sign hepatitis', 'produces'), ('anaphor ""the infection""', 'symptom general weakness', 'produces'), ('sign arthritis', 'raredisease rheumatoid arthritis', 'produces'), ('raredisease infectious arthritis', 'sign arthritis', 'produces'), ('symptom headaches', 'sign arthritis', 'produces')}"
77,"{'anaphora', 'is_a', 'is_acron', 'produces'}","{'is_a', 'produces'}",,,
,,,anaphora,set(),"{('raredisease townes-brock syndrome', 'anaphor ""this condition""', 'anaphora')}"
,,,is_a,set(),set()
,,,is_acron,set(),"{('raredisease tbs', 'raredisease townes-brocks syndrome', 'is_acron')}"
,,,produces,"{('raredisease townes-brocks syndrome', 'sign abnormal ears associated with hearing impairment', 'produces'), ('raredisease tbs', 'sign congenital conductive hearing loss', 'produces'), ('raredisease tbs', 'sign abnormalities of the eye', 'produces'), ('raredisease tbs', 'sign congenital sensorineural hearing loss', 'produces'), ('raredisease tbs', 'sign absence of the anal opening', 'produces'), ('raredisease tbs', 'sign abnormalities of the heart', 'produces'), ('raredisease townes-brocks syndrome', 'sign abnormalities in the anus', 'produces'), ('raredisease tbs', 'sign kidney malformations', 'produces'), ('raredisease tbs', 'sign mental retardation', 'produces'), ('raredisease tbs', 'sign kidney dysfunction', 'produces'), ('raredisease tbs', 'sign abnormalities of the spine', 'produces')}","{('raredisease tbs', 'sign overlapping toes', 'produces'), ('raredisease tbs', 'sign congenital sensorineural', 'produces'), ('raredisease townes-brocks syndrome', 'sign kidney malformations', 'produces'), ('raredisease townes-brocks syndrome', 'sign abnormalities of the spine', 'produces'), ('raredisease townes-brocks syndrome', 'sign displaced or rotated kidneys', 'produces'), ('raredisease townes-brocks syndrome', 'sign hearing impairment', 'produces'), ('raredisease tbs', 'sign triphalangeal thumbs', 'produces'), ('raredisease townes-brocks syndrome', 'sign abnormalities of the heart', 'produces'), ('raredisease tbs', 'sign flat feet', 'produces'), ('raredisease townes-brocks syndrome', 'sign kidney dysfunction', 'produces'), ('raredisease tbs', 'sign preaxial polydactyly', 'produces'), ('raredisease townes-brocks syndrome', 'sign underdeveloped kidneys', 'produces'), ('raredisease townes-brocks syndrome', 'sign horseshoe kidney', 'produces'), ('raredisease townes-brocks syndrome', 'sign abnormal ears', 'produces'), ('raredisease townes-brocks syndrome', 'sign kidney anomalies', 'produces'), ('raredisease tbs', 'sign conductive hearing loss', 'produces'), ('raredisease townes-brocks syndrome', 'sign mental retardation', 'produces'), ('raredisease townes-brocks syndrome', 'sign polycystic kidneys', 'produces'), ('raredisease townes-brocks syndrome', 'sign abnormalities of the eye', 'produces'), ('raredisease tbs', 'sign short third toe', 'produces')}"
78,{'anaphora'},{'anaphora'},,,
,,,anaphora,"{('raredisease turner syndrome', 'anaphor ""it""', 'anaphora')}",set()
79,"{'anaphora', 'increases_risk_of', 'is_a', 'is_acron', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,set(),set()
,,,increases_risk_of,set(),"{('raredisease cdls', 'disease respiratory infections', 'increases_risk_of')}"
,,,is_a,set(),set()
,,,is_acron,set(),"{('raredisease cdls)', 'raredisease cornelia de lange syndrome', 'is_acron')}"
,,,produces,"{('raredisease cdls', 'sign low-pitched ""growling"" cry', 'produces'), ('anaphor ""the disorder""', 'sign prominent vertical groove between the upper lip and nose', 'produces'), ('raredisease cdls', 'sign low voice', 'produces'), ('raredisease cornelia de lange syndrome', 'sign malformations of the hands', 'produces'), ('raredisease cornelia de lange syndrome', 'sign prenatal growth retardation', 'produces'), ('raredisease cornelia de lange syndrome', 'sign mild to severe intellectual disability', 'produces'), ('raredisease cdls', 'sign increased susceptibility to respiratory infections', 'produces'), ('anaphor ""the disorder""', 'sign distinctive facial abnormalities', 'produces'), ('raredisease cornelia de lange syndrome', 'sign malformations of the arms', 'produces')}","{('anaphor ""the disorder""', 'sign synophrys', 'produces'), ('raredisease cdls', 'sign syndactyly', 'produces'), ('anaphor ""the disorder""', 'sign prominent vertical philtrum', 'produces'), ('anaphor ""the disorder""', 'sign thin, downturned lips', 'produces'), ('raredisease cdls', 'sign small hands', 'produces'), ('raredisease cdls', 'sign small feet', 'produces'), ('anaphor ""the disorder""', 'sign curly, unusually long eyelashes', 'produces'), ('raredisease cdls)', 'sign prenatal growth retardation', 'produces'), ('anaphor ""the disorder""', 'sign characteristic facial abnormalities', 'produces'), ('raredisease cdls', 'sign low-pitched ""growling"" cry and low voice', 'produces'), ('raredisease cornelia de lange syndrome', 'sign intellectual disability', 'produces'), ('anaphor ""the disorder""', 'sign low-set ears', 'produces'), ('raredisease cornelia de lange syndrome', 'sign malformations of the upper limbs', 'produces'), ('raredisease cdls', 'sign clinodactyly', 'produces'), ('anaphor ""the disorder""', 'sign low hairline on the forehead and the back of the neck', 'produces'), ('raredisease cdls', 'sign malformations of the limbs', 'produces'), ('raredisease cdls', 'sign absence of the forearms, hands, and fingers', 'produces')}"
80,"{'anaphora', 'is_a', 'is_acron', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,"{('raredisease cat eye syndrome', 'anaphor ""the syndrome""', 'anaphora')}","{('raredisease ces', 'anaphor ""the syndrome""', 'anaphora'), ('raredisease ces', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_a,set(),set()
,,,is_acron,set(),"{('raredisease ces', 'raredisease cat eye syndrome', 'is_acron')}"
,,,produces,"{('raredisease cat eye syndrome', 'sign ocular abnormality', 'produces'), ('raredisease cat eye syndrome', 'sign cleft or gap in the iris below the pupil', 'produces')}","{('raredisease cat eye syndrome', ""sign appearance of a cat's eye"", 'produces'), ('raredisease cat eye syndrome', 'sign gap in the iris below the pupil', 'produces'), ('raredisease cat eye syndrome', 'sign eye abnormality', 'produces')}"
81,"{'anaphora', 'is_synon', 'produces'}","{'anaphora', 'increases_risk_of', 'is_a', 'produces'}",,,
,,,increases_risk_of,"{('disease heavy tobacco use', ""raredisease buerger's disease"", 'increases_risk_of')}",
,,,is_a,"{(""raredisease buerger's disease"", 'raredisease thromboangiitis obliterans', 'is_a')}",
,,,anaphora,set(),set()
,,,is_synon,set(),"{('raredisease thromboangiitis obliterans', ""raredisease buerger's disease"", 'is_synon')}"
,,,produces,"{('anaphor ""it""', 'symptom extreme pain of the lower arms and legs', 'produces'), ('anaphor ""it""', 'sign cramping in the legs', 'produces'), ('anaphor ""it""', 'symptom tingling', 'produces'), ('anaphor ""it""', 'symptom numbness', 'produces'), ('anaphor ""it""', 'sign gangrene', 'produces'), ('anaphor ""it""', 'sign ulcers on the extremities', 'produces'), ('anaphor ""it""', 'sign thrombophlebitis', 'produces'), (""raredisease buerger's disease"", 'sign tissue death', 'produces'), ('anaphor ""it""', ""sign raynaud's phenomenon"", 'produces')}","{('anaphor ""it""', 'sign narrowing or blockage (occlusion) of the veins and arteries of the extremities', 'produces'), ('anaphor ""it""', 'symptom extreme pain of the lower arms while at rest', 'produces'), ('anaphor ""it""', 'symptom extreme pain of the legs', 'produces'), (""raredisease buerger's disease"", 'sign thrombophlebitis', 'produces'), ('anaphor ""it""', 'sign cramping in the legs when they walk', 'produces'), (""raredisease buerger's disease"", 'sign gangrene', 'produces'), (""raredisease buerger's disease"", ""sign raynaud's phenomenon"", 'produces'), (""raredisease buerger's disease"", 'sign ulcers on the extremities', 'produces')}"
82,"{'anaphora', 'is_a', 'is_acron', 'produces'}","{'anaphora', 'is_a'}",,,
,,,anaphora,"{('raredisease human monocytic ehrlichiosis', 'anaphor ""the disorders""', 'anaphora')}","{('raredisease human ehrlichioses', 'anaphor ""the disorders""', 'anaphora'), ('raredisease human ehrlichioses', 'anaphor ""these diseases""', 'anaphora')}"
,,,is_a,"{('raredisease human ehrlichioses', 'disease human ehrlichioses', 'is_a'), ('raredisease human granulocytic ehrlichiosis', 'disease human ehrlichioses', 'is_a'), ('raredisease sennetsu fever', 'disease human ehrlichioses', 'is_a')}","{('raredisease human granulocytic ehrlichiosis', 'raredisease human ehrlichioses', 'is_a'), ('raredisease human monocytic ehrlichiosis', 'raredisease human ehrlichioses', 'is_a'), ('raredisease sennetsu fever', 'raredisease human ehrlichioses', 'is_a')}"
,,,is_acron,set(),"{('raredisease hme', 'raredisease human monocytic ehrlichiosis', 'is_acron')}"
,,,produces,set(),"{('raredisease sennetsu fever', 'sign fever', 'produces')}"
83,{'anaphora'},{'anaphora'},,,
,,,anaphora,set(),set()
84,"{'anaphora', 'increases_risk_of', 'is_synon', 'produces'}","{'anaphora', 'increases_risk_of', 'produces'}",,,
,,,anaphora,"{('raredisease empty sella syndrome', 'anaphor ""it""', 'anaphora')}",set()
,,,increases_risk_of,"{('raredisease empty sella syndrome', 'disease hormone deficiencies', 'increases_risk_of')}","{('raredisease pituitary tumor', 'anaphor ""it""', 'increases_risk_of'), ('raredisease empty sella syndrome', 'anaphor ""it""', 'increases_risk_of'), ('raredisease idiopathic intracranial hypertension', 'anaphor ""it""', 'increases_risk_of')}"
,,,is_synon,set(),"{('sign hormone deficiencies', 'sign completely filled with cerebrospinal fluid with no visualized pituitary gland', 'is_synon')}"
,,,produces,"{('raredisease empty sella syndrome', 'sign enlargement or malformation of a structure in the skull known as the sella turcica', 'produces'), ('raredisease empty sella syndrome', 'sign pituitary gland lies in the floor of the sella', 'produces'), ('raredisease empty sella syndrome', 'sign sella turcica is a saddle-shaped depression located in the bone at the base of skull', 'produces'), ('raredisease empty sella syndrome', 'sign partially empty sella', 'produces'), ('raredisease empty sella syndrome', 'sign completely empty sella', 'produces')}","{('raredisease empty sella syndrome', 'sign enlargement or malformation of sella turcica', 'produces'), ('raredisease primary empty sella syndrome', 'sign hypertension', 'produces'), ('raredisease partially empty sella', 'sign very small associated pituitary gland lying in the floor of the sella', 'produces'), ('raredisease idiopathic intracranial hypertension', 'sign elevated intracranial', 'produces'), ('raredisease partially empty sella', 'sign sella turcica is either partially filled with cerebrospinal fluid', 'produces'), ('raredisease completely empty sella', 'sign completely filled with cerebrospinal fluid with no visualized pituitary gland', 'produces')}"
85,"{'anaphora', 'increases_risk_of', 'is_acron', 'produces'}","{'anaphora', 'produces'}",,,
,,,anaphora,set(),"{('disease spina bifida', 'anaphor ""this disorder""', 'anaphora'), ('raredisease acc', 'anaphor ""this disorder""', 'anaphora')}"
,,,increases_risk_of,set(),"{('raredisease fetal alcohol syndrome', 'raredisease acc', 'increases_risk_of')}"
,,,is_acron,set(),"{('raredisease acc', 'raredisease acc', 'is_acron')}"
,,,produces,"{('anaphor ""it""', 'sign intelligence may be only mildly impaired', 'produces'), ('raredisease agenesis of corpus callosum', 'sign congenital absence of an area of the brain that connects the two cerebral hemispheres', 'produces'), ('anaphor ""it""', 'sign mental retardation', 'produces')}","{('raredisease fetal alcohol syndrome', 'sign mental retardation', 'produces'), ('anaphor ""it""', 'sign partial or complete absence (agenesis) of an area of the brain that connects the two cerebral hemispheres', 'produces'), ('anaphor ""it""', 'sign developmental disturbance of the fetal brain', 'produces'), ('disease spina bifida', 'sign meningocele', 'produces'), ('disease spina bifida', 'sign meningomyelocele', 'produces'), ('disease spina bifida', 'sign open (or non-fused) spine', 'produces')}"
86,"{'anaphora', 'produces'}","{'anaphora', 'produces'}",,,
,,,anaphora,"{('raredisease hypocalcemia', 'anaphor ""the disease""', 'anaphora'), ('raredisease congenital anomalies of the kidney and urinary tract', 'anaphor ""the disease""', 'anaphora')}","{('raredisease barakat syndrome', 'anaphor ""the syndrome""', 'anaphora'), ('raredisease barakat syndrome', 'anaphor ""the disease""', 'anaphora')}"
,,,produces,"{('anaphor ""the disease""', 'sign nephrotic syndrome', 'produces'), ('raredisease congenital anomalies of the kidney and urinary tract', 'sign congenital anomalies of the kidney and urinary tract', 'produces'), ('anaphor ""the disease""', 'sign convulsions', 'produces'), ('anaphor ""the disease""', 'sign hematuria', 'produces'), ('anaphor ""the disease""', 'symptom muscle weakness', 'produces'), ('anaphor ""the disease""', 'sign proteinuria', 'produces'), ('anaphor ""the disease""', 'sign kidney disease', 'produces'), ('anaphor ""the disease""', 'sign deafness', 'produces'), ('anaphor ""the disease""', 'sign tetany', 'produces')}","{('sign nephrotic syndrome', 'raredisease deletion 22q11 syndrome', 'produces'), ('sign nephrotic syndrome', 'disease nephrotic syndrome', 'produces'), ('sign nephrotic syndrome', 'sign hematuria', 'produces'), ('disease progressive sensorineural deafness', 'sign deafness', 'produces'), ('sign nephrotic syndrome', 'disease proteinuria', 'produces'), ('sign nephrotic syndrome', 'sign muscle weakness', 'produces'), ('sign nephrotic syndrome', 'sign hypocalcemia', 'produces'), ('sign nephrotic syndrome', 'disease renal insufficiency', 'produces'), ('sign nephrotic syndrome', 'disease kidney disease', 'produces')}"
87,"{'is_a', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,"{('raredisease kienbock disease', 'anaphor ""it""', 'anaphora')}",
,,,is_a,set(),set()
,,,produces,"{('raredisease kienbock disease', 'sign fragmentation', 'produces'), ('raredisease kienbock disease', 'sign softening', 'produces'), ('raredisease kienbock disease', 'sign deterioration', 'produces'), ('raredisease kienbock disease', 'sign tenderness in soft tissue overlying the lunate bone', 'produces'), ('raredisease kienbock disease', 'sign stiffness in the overlying tissues of the wrist', 'produces'), ('raredisease kienbock disease', 'sign compression', 'produces'), ('raredisease kienbock disease', 'sign range of motion in the wrist may become limited', 'produces')}","{('raredisease kienbock disease', 'sign softening, deterioration, fragmentation or compression of the affected bone', 'produces'), ('raredisease kienbock disease', 'sign thickening, swelling and tenderness in soft tissue overlying the lunate bone', 'produces')}"
88,"{'anaphora', 'increases_risk_of'}","{'anaphora', 'increases_risk_of'}",,,
,,,anaphora,set(),set()
,,,increases_risk_of,"{('raredisease alport syndrome', 'disease end-stage renal disease', 'increases_risk_of'), ('raredisease alport syndrome', 'disease chronic kidney disease', 'increases_risk_of')}","{('disease chronic kidney disease', 'raredisease alport syndrome', 'increases_risk_of'), ('disease end-stage renal disease', 'raredisease alport syndrome', 'increases_risk_of')}"
89,"{'anaphora', 'increases_risk_of', 'is_a', 'is_acron', 'produces'}","{'anaphora', 'is_a', 'is_acron', 'produces'}",,,
,,,anaphora,"{('skinraredisease acanthosis nigricans', 'anaphor ""the disorder""', 'anaphora')}","{('disease an', 'anaphor ""the disorder""', 'anaphora')}"
,,,increases_risk_of,set(),"{('disease obesity', 'anaphor ""the disorder""', 'increases_risk_of')}"
,,,is_a,"{('skinraredisease acanthosis nigricans', 'disease skin condition', 'is_a')}","{('disease acanthosis nigricans', 'disease skin condition', 'is_a')}"
,,,is_acron,"{('skinraredisease an', 'skinraredisease acanthosis nigricans', 'is_acron')}","{('disease an', 'disease acanthosis nigricans', 'is_acron')}"
,,,produces,"{('skinraredisease acanthosis nigricans', 'sign hyperpigmentation', 'produces'), ('anaphor an', 'sign drug-induced an', 'produces'), ('anaphor an', 'sign malignant an', 'produces'), ('skinraredisease acanthosis nigricans', 'sign hyperkeratosis', 'produces'), ('anaphor an', 'sign obesity', 'produces')}","{('disease acanthosis nigricans', 'sign hyperkeratosis of the skin', 'produces'), ('disease acanthosis nigricans', 'sign hyperpigmentation of the skin', 'produces')}"
90,"{'anaphora', 'is_a', 'is_synon', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,set(),"{('raredisease schindler disease type ii', 'anaphor ""type ii""', 'anaphora'), ('disease lysosomal storage diseases', 'anaphor ""these disorders""', 'anaphora'), ('raredisease schindler disease type i', 'anaphor ""type i""', 'anaphora')}"
,,,is_a,"{('raredisease schindler disease', 'raredisease schindler disease', 'is_a')}","{('raredisease schindler disease', 'disease lysosomal storage diseases', 'is_a'), ('raredisease fabry diseases', 'disease lysosomal storage diseases', 'is_a'), ('raredisease gaucher diseases', 'disease lysosomal storage diseases', 'is_a'), ('raredisease alpha-n-acetylgalactosaminidase deficiency', 'anaphor ""these disorders""', 'is_a')}"
,,,is_synon,set(),"{('raredisease alpha-n-acetylgalactosaminidase deficiency', 'raredisease schindler disease', 'is_synon')}"
,,,produces,"{('raredisease schindler disease', 'sign enzyme defect', 'produces'), ('raredisease schindler disease', 'sign glycoproteins', 'produces'), ('raredisease schindler disease', 'sign glycosphingolipids', 'produces'), ('raredisease schindler disease', 'sign oligosaccharides', 'produces'), ('raredisease schindler disease', 'sign abnormal accumulation of certain complex compounds', 'produces')}","{('raredisease schindler disease', 'sign abnormal accumulation of glycosphingolipids, glycoproteins, and oligosaccharides', 'produces')}"
91,{'anaphora'},{'anaphora'},,,
,,,anaphora,"{('raredisease mandibuloacral dysplasia type b', 'anaphor ""the disorder""', 'anaphora')}","{('skinraredisease mandibuloacral dysplasia type b', 'anaphor ""the disorder""', 'anaphora')}"
92,set(),set(),,,
93,"{'anaphora', 'is_a', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,set(),"{('raredisease retroperitoneal fibrosis', 'anaphor ""it""', 'anaphora')}"
,,,is_a,set(),set()
,,,produces,"{('raredisease retroperitoneal fibrosis', 'sign fibrosis', 'produces'), ('raredisease retroperitoneal fibrosis', 'sign abnormal tissue growth', 'produces'), ('raredisease retroperitoneal fibrosis', 'sign ureters blocked', 'produces')}","{('raredisease retroperitoneal fibrosis', 'sign ureters blocked by the excess tissue', 'produces'), ('raredisease retroperitoneal fibrosis', 'sign fibrosis behind the peritoneum', 'produces'), ('raredisease retroperitoneal fibrosis', 'sign abnormal tissue growth often spreads to affect the ureters', 'produces'), ('raredisease retroperitoneal fibrosis', 'symptom methysergide', 'produces'), ('raredisease retroperitoneal fibrosis', 'sign tissue growth', 'produces'), ('sign malignant tumors', 'symptom methysergide', 'produces')}"
94,"{'increases_risk_of', 'is_a', 'is_synon', 'is_acron', 'produces'}","{'anaphora', 'is_a', 'is_acron', 'produces'}",,,
,,,anaphora,"{('raredisease aps', 'anaphor ""it""', 'anaphora')}",
,,,increases_risk_of,set(),"{('raredisease aps', 'raredisease aps', 'increases_risk_of')}"
,,,is_a,set(),"{('raredisease secondary antiphospholipid syndrome', 'raredisease aps', 'is_a'), ('raredisease primary antiphospholipid syndrome', 'raredisease aps', 'is_a')}"
,,,is_synon,set(),"{('raredisease systemic lupus erythematosus', 'raredisease secondary antiphospholipid syndrome', 'is_synon')}"
,,,is_acron,"{('raredisease aps', 'raredisease antiphospholipid syndrome', 'is_acron')}","{('raredisease secondary antiphospholipid syndrome', 'raredisease antiphospholipid syndrome', 'is_acron')}"
,,,produces,"{('raredisease antiphospholipid syndrome', 'sign recurring blood clots', 'produces'), ('raredisease antiphospholipid syndrome', 'sign blood clots', 'produces')}","{('raredisease antiphospholipid syndrome', 'sign thromboses', 'produces')}"
95,{'anaphora'},{'anaphora'},,,
,,,anaphora,"{('raredisease fhs', 'anaphor ""the disorder""', 'anaphora')}","{('raredisease floating-harbor syndrome', 'anaphor ""the disorder""', 'anaphora')}"
96,{'produces'},set(),,,
,,,produces,set(),"{('raredisease melorheostosis', 'sign sclerotic bone lesions', 'produces')}"
97,"{'anaphora', 'is_a', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,set(),set()
,,,is_a,set(),set()
,,,produces,"{('skinraredisease monilethrix', 'sign papules surrounding the hair follicles', 'produces')}","{('skinraredisease monilethrix', 'sign papules', 'produces')}"
98,{'anaphora'},{'anaphora'},,,
,,,anaphora,set(),set()
99,"{'anaphora', 'is_a', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,set(),set()
,,,is_a,set(),set()
,,,produces,"{('raredisease meige syndrome', 'sign involuntary muscle spasms and contractions of the muscles around the eyes', 'produces'), ('raredisease blepharospasm', 'sign involuntary muscle spasms', 'produces'), ('raredisease meige syndrome', 'sign involuntary and often forceful contractions of the muscles of the jaw', 'produces')}","{('raredisease meige syndrome', 'sign oromandibular dystonia', 'produces'), ('raredisease meige syndrome', 'sign blepharospasm', 'produces')}"
100,set(),set(),,,
101,"{'anaphora', 'is_a', 'is_synon', 'produces'}","{'is_a', 'produces'}",,,
,,,anaphora,set(),"{('raredisease pseudocholinesterase deficiency', 'anaphor ""it""', 'anaphora'), ('disease obstructive apnea', 'anaphor ""the disorder""', 'anaphora')}"
,,,is_a,set(),set()
,,,is_synon,set(),"{('disease upper airway apnea', 'disease obstructive apnea', 'is_synon'), ('disease diaphragmatic apnea', 'disease central apnea', 'is_synon')}"
,,,produces,"{('raredisease pseudocholinesterase deficiency', 'sign obstructive apnea', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign apnea', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign excess anesthetic agent', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign diaphragmatic apnea', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign central apnea', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign mixed apnea', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign upper airway apnea', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign shortage or absence of the enzyme pseudocholinesterase', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign sensitivity to any of several anesthetic agents', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign muscle paralysis', 'produces')}","{('disease mixed apnea', 'sign central apnea followed by or intermixed with an obstructive apnea', 'produces'), ('disease central apnea', 'sign no chest movements during the pauses in breathing', 'produces'), ('anaphor ""the disorder""', 'sign chest movements but no passage of air through the mouth or nostrils', 'produces'), ('raredisease infantile apnea', ""sign pauses in breathing during an infant's sleep"", 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign when anesthetic drugs administered muscles that work the lungs may become paralyzed', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign shortage or absence of the enzyme pseudocholinesterase in their blood serum', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign very sensitive to derived from choline', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign if anesthetic derivative of choline given apnea', 'produces'), ('anaphor ""it""', 'sign apnea', 'produces'), ('raredisease pseudocholinesterase deficiency', 'sign very sensitive to any of several anesthetic agents', 'produces'), ('raredisease infantile apnea', 'sign apnea', 'produces')}"
102,"{'is_a', 'is_acron', 'produces'}","{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,"{('raredisease ovotesticular dsd', 'anaphor ""the rarest disorder of sex development""', 'anaphora')}",
,,,is_a,"{('raredisease ovotesticular disorder of sex development', 'disease disorder of sex development', 'is_a')}","{('raredisease ovotesticular dsd', 'raredisease disorder of sex development', 'is_a')}"
,,,is_acron,set(),"{('raredisease ovotesticular dsd', 'raredisease ovotesticular disorder of sex development', 'is_acron')}"
,,,produces,"{('raredisease ovotesticular disorder of sex development', 'sign male testes', 'produces'), ('raredisease ovotesticular disorder of sex development', 'sign female ovaries', 'produces'), ('raredisease ovotesticular disorder of sex development', 'sign ovotestes', 'produces')}","{('raredisease ovotesticular disorder of sex development', 'sign born with female ovaries and male testes', 'produces'), ('raredisease ovotesticular disorder of sex development', 'sign gonads can be any combination of ovary, testes or combined ovary and testes (ovotestes)', 'produces')}"
103,{'produces'},"{'anaphora', 'is_a', 'produces'}",,,
,,,anaphora,"{('raredisease balo disease', 'anaphor ""it""', 'anaphora')}",
,,,is_a,"{('raredisease balo disease', 'disease infectious disease', 'is_a')}",
,,,produces,"{('raredisease ms', 'symptom neurological symptoms', 'produces'), ('raredisease balo disease', 'symptom painful headaches', 'produces'), ('raredisease ms', 'sign intellectual impairment', 'produces'), ('disease autoimmune disorders', 'disease autoimmune disorders', 'produces'), ('raredisease ms', 'sign muscle spasms', 'produces'), ('raredisease ms', 'sign paralysis', 'produces'), ('raredisease ms', 'sign physiological abnormalities', 'produces')}","{('raredisease balo disease', 'sign muscle spasms', 'produces'), ('disease infectious disease', 'sign high fever', 'produces'), ('raredisease balo disease', 'sign ataxia', 'produces'), ('raredisease balo disease', 'sign paralysis', 'produces'), ('raredisease balo disease', 'sign painful headaches', 'produces'), ('raredisease balo disease', 'symptom weakness', 'produces'), ('raredisease balo disease', 'sign physiological abnormalities', 'produces'), ('raredisease balo disease', 'sign intellectual impairment', 'produces'), ('raredisease balo disease', 'symptom pain', 'produces'), ('disease infectious disease', 'sign painful headaches', 'produces'), ('raredisease balo disease', 'sign spasticity', 'produces'), ('disease ms', 'sign paralysis', 'produces'), ('disease ms', 'sign muscle spasms', 'produces')}"
104,{'produces'},"{'is_acron', 'produces'}",,,
,,,is_acron,"{('raredisease ccds', 'raredisease ccds', 'is_acron')}",
,,,produces,"{('raredisease agat', 'sign seizure activity', 'produces'), ('raredisease agat', 'sign autistic like behaviors', 'produces'), ('raredisease agat', 'sign delayed development of motor skills', 'produces'), ('raredisease agat', 'sign failure to thrive', 'produces'), ('raredisease agat', 'sign tire easily', 'produces'), ('raredisease agat', 'sign weak muscle tone', 'produces')}","{('raredisease ccds', 'disease autism', 'produces'), ('raredisease agat', 'sign seizure', 'produces'), ('raredisease ccds', 'raredisease agat', 'produces')}"
