doc_name,gold_rels,pred_rels,rel_type,fp_prediction,fn_prediction
Mixed-Cryoglobulinemia,"{'is_acron', 'increases_risk_of', 'produces', 'anaphora'}","{'increases_risk_of', 'anaphora'}",,"{('mixed cryoglobulinemia', '""the disorder""', 'anaphora'), ('hepatitis c virus', '""the disorder""', 'increases_risk_of')}","{('cryoglobulinemia', '""the disorder""', 'anaphora'), ('hepatitis c', 'mixed cryoglobulinemia', 'increases_risk_of'), ('hcv', 'hepatitis c', 'is_acron'), ('hepatitis c', 'hepatitis', 'produces')}"
Cleidocranial-Dysplasia,"{'produces', 'is_a', 'anaphora'}","{'produces', 'is_a', 'anaphora'}",,"{('cleidocranial dysplasia', 'clavicles', 'produces'), ('cleidocranial dysplasia', 'moderately short stature', 'produces'), ('cleidocranial dysplasia', 'defective or absent clavicles', 'produces'), ('cleidocranial dysplasia', 'fontanels', 'produces'), ('cleidocranial dysplasia', 'delayed closure of the soft spot on the head', 'produces'), ('cleidocranial dysplasia', 'narrow and abnormally shaped pelvic bones', 'produces'), ('cleidocranial dysplasia', 'deformed chest', 'produces')}","{('cleidocranial dysplasia', 'premature closing of the coronal', 'produces'), ('cleidocranial dysplasia', 'defective or absent collarbones', 'produces'), ('cleidocranial dysplasia', 'deformations in the chest', 'produces'), ('cleidocranial dysplasia', 'delayed closure of the fontanels', 'produces'), ('cleidocranial dysplasia', 'narrow and abnormally shaped pelvic and pubic bones', 'produces')}"
Leukodystrophy,"{'produces', 'is_a'}","{'produces', 'is_a', 'anaphora'}",,"{('leukodystrophies', 'abnormal development or destruction of the myelin sheath', 'produces'), ('leukodystrophies', 'neurological problems', 'produces'), ('leukodystrophies', '""these disorders""', 'anaphora'), ('leukodystrophies', 'burning paresthesia from peripheral neuropathy', 'produces'), ('leukodystrophies', 'myelin sheath is destroyed', 'produces'), ('leukodystrophies', '""the disease""', 'anaphora'), ('peripheral neuropathy', '""these disorders""', 'anaphora')}","{('leukodystrophies', 'neuropathic pain', 'produces'), ('leukodystrophies', 'seizures', 'produces'), ('leukodystrophies', 'burning paresthesia', 'produces'), ('leukodystrophies', 'peripheral neuropathy', 'produces'), ('leukodystrophy', 'abnormal development or destruction of the white matter (myelin sheath) of the brain', 'produces')}"
Human-Monocytic-Ehrlichiosis-(HME),"{'is_acron', 'produces', 'is_a', 'anaphora'}","{'is_a', 'anaphora'}",,"{('human monocytic ehrlichiosis', '""these diseases""', 'anaphora'), ('hme', '""the diseases""', 'anaphora'), ('human monocytic ehrlichiosis', '""the disorders""', 'anaphora'), ('sennetsu fever', '""the disorders""', 'anaphora'), ('sennetsu fever', 'infectious disease', 'is_a')}","{('sennetsu fever', 'human ehrlichioses', 'is_a'), ('human ehrlichioses', '""these diseases""', 'anaphora'), ('human monocytic ehrlichiosis', 'human ehrlichioses', 'is_a'), ('human ehrlichioses', '""the disorders""', 'anaphora'), ('hme', 'human monocytic ehrlichiosis', 'is_acron'), ('human granulocytic ehrlichiosis', 'human ehrlichioses', 'is_a'), ('sennetsu fever', 'fever', 'produces')}"
Acanthosis-Nigricans,"{'is_acron', 'produces', 'is_a', 'increases_risk_of', 'anaphora'}","{'is_acron', 'produces', 'is_a', 'increases_risk_of', 'anaphora'}",,"{('""it""', 'acanthosis nigricans', 'produces'), ('""it""', 'hyperkeratosis of the skin', 'produces'), ('tumor', '""it""', 'increases_risk_of'), ('""it""', 'obesity', 'produces'), ('acanthosis nigricans', '""the disorder""', 'anaphora'), ('cancer', '""it""', 'increases_risk_of'), ('acanthosis nigricans', 'hyperpigmentation', 'produces'), ('""it""', 'acanthosis nigricans', 'is_acron')}","{('acanthosis nigricans', 'hyperpigmentation of the skin', 'produces'), ('obesity', '""the disorder""', 'increases_risk_of'), ('an', '""the disorder""', 'anaphora'), ('an', 'acanthosis nigricans', 'is_acron')}"
Meige-Syndrome,"{'produces', 'is_a', 'anaphora'}","{'produces', 'is_a', 'anaphora'}",,"{('meige syndrome', 'involuntary muscle contractions of the jaw', 'produces'), ('meige syndrome', 'involuntary muscle contractions of the tongue', 'produces')}","{('meige syndrome', 'oromandibular dystonia', 'produces')}"
Empty-Sella-Syndrome,"{'increases_risk_of', 'produces', 'is_synon', 'anaphora'}","{'produces', 'is_synon', 'anaphora'}",,"{('empty sella syndrome', '""it""', 'anaphora'), ('empty sella syndrome', 'partial empty sella', 'produces'), ('empty sella syndrome', 'sella turcica is a type of saddle-shaped depression', 'produces'), ('empty sella syndrome', 'completely empty sella', 'produces'), ('empty sella syndrome', 'pituitary gland in the floor of the sella', 'produces'), ('empty sella syndrome', 'enlargement or malformation of a structure in the skull', 'produces'), ('pseudotumor cerebri', '""it""', 'is_synon')}","{('empty sella syndrome', 'hormone deficiencies', 'produces'), ('pituitary tumor', '""it""', 'increases_risk_of'), ('empty sella syndrome', '""it""', 'increases_risk_of'), ('idiopathic intracranial hypertension', 'elevated intracranial', 'produces'), ('hormone deficiencies', 'completely filled with cerebrospinal fluid with no visualized pituitary gland', 'is_synon'), ('empty sella syndrome', 'enlargement or malformation of sella turcica', 'produces'), ('completely empty sella', 'completely filled with cerebrospinal fluid with no visualized pituitary gland', 'produces'), ('primary empty sella syndrome', 'hypertension', 'produces'), ('idiopathic intracranial hypertension', '""it""', 'increases_risk_of'), ('partially empty sella', 'very small associated pituitary gland lying in the floor of the sella', 'produces'), ('partially empty sella', 'sella turcica is either partially filled with cerebrospinal fluid', 'produces')}"
Fetal-Hydantoin-Syndrome,{'anaphora'},{'anaphora'},,"{('fetal hydantoin syndrome', '""it""', 'anaphora')}",set()
Very-Long-Chain-Acyl-CoA-Dehydrogenase-Deficiency-(LCAD),"{'is_acron', 'produces', 'is_a', 'anaphora'}","{'is_acron', 'produces', 'is_a', 'anaphora'}",,"{('""it""', 'fatty acid oxidation diseases', 'produces'), ('lcadd', 'metabolic diseases', 'is_a'), ('vlcadd', '""the disorder""', 'anaphora')}","{('vlcadd', 'fatty acid oxidation (fod) diseases', 'is_a'), ('lcadd', 'long-chain acyl-coa dehydrogenase deficiency', 'is_a'), ('vlcad', '""the disorder""', 'anaphora'), ('lcadd', 'long-chain acyl-coa dehydrogenase deficiency', 'is_acron'), ('""it""', 'enzyme needed to break down certain very long-chain fatty acids is missing or not working properly', 'produces')}"
Chromosome-6-Partial-Trisomy-6q,"{'produces', 'is_a'}","{'produces', 'is_a', 'anaphora'}",,"{('chromosome 6, partial trisomy 6q', '""the chromosomal disorder""', 'anaphora')}",set()
Glucose,"{'produces', 'is_a'}","{'is_acron', 'produces', 'is_a', 'anaphora'}",,"{('glucose-galactose malabsorption', ""small intestine's inability to absorb and absorb glucose and galactose"", 'produces'), ('glucose-galactose malabsorption', '""they""', 'anaphora'), ('""it""', 'watery diarrhea', 'produces'), ('ggm', 'glucose-galactose malabsorption', 'is_acron')}","{('ggm', 'watery diarrhea', 'produces'), ('glucose-galactose malabsorption', ""small intestine's inability to transport and absorb glucose and galactose"", 'produces')}"
Glutathione-Synthetase-Deficiency,set(),set(),,set(),set()
Primary-Lateral-Sclerosis,"{'is_acron', 'produces', 'is_a', 'anaphora'}","{'is_acron', 'produces', 'is_a', 'anaphora'}",,"{('primary lateral sclerosis', 'stiffness of the muscles of the arms', 'produces'), ('pls', 'primary lateral sclerosis', 'is_acron'), ('primary lateral sclerosis', '""it""', 'anaphora'), ('""the disorder""', 'motor neuron diseases', 'is_a'), ('primary lateral sclerosis', 'weakness', 'produces'), ('primary lateral sclerosis', 'stiffness of the muscles at the base of the brain', 'produces'), ('""the disorder""', 'bulbar muscles', 'produces'), ('""the disorder""', 'difficulty in speaking', 'produces'), ('""the disorder""', 'weakness of the muscles of the arms', 'produces'), ('""the disorder""', 'muscles affected', 'produces'), ('""the disorder""', 'paralysis of the muscles of the legs', 'produces'), ('""the disorder""', 'weakness of the muscles at the base of the brain', 'produces'), ('pls', 'motor neuron diseases', 'is_a'), ('primary lateral sclerosis', 'painless progressive weakness of the muscles of the legs', 'produces'), ('""the disorder""', 'spasticity', 'produces')}","{('primary lateral sclerosis', 'weakness muscles of the face', 'produces'), ('primary lateral sclerosis', 'ability to speak impaired', 'produces'), ('primary lateral sclerosis', 'stiffness of joints', 'produces'), ('primary lateral sclerosis', 'stiffness of the muscles of the legs', 'produces'), ('primary lateral sclerosis', 'weakness bulbar muscles', 'produces'), ('primary lateral sclerosis', 'progressive weakness of the muscles of the legs', 'produces'), ('primary lateral sclerosis', 'spasticity', 'produces'), ('primary lateral sclerosis', 'muscle weakness', 'produces'), ('primary lateral sclerosis', 'weakness arms', 'produces'), ('primary lateral sclerosis', 'cramps', 'produces'), ('primary lateral sclerosis', 'muscular contractions', 'produces'), ('primary lateral sclerosis', 'primary lateral sclerosis', 'is_acron'), ('primary lateral sclerosis', 'stiffness of joints', 'is_a'), ('motor neuron diseases', 'malfunction of the motor neurons', 'produces')}"
Hypoplastic-Left-Heart-Syndrome,"{'is_a', 'anaphora'}","{'is_acron', 'produces', 'is_a', 'anaphora'}",,"{('congenital heart defects', 'ventricles', 'produces'), ('congenital heart defects', 'blood is returning to the heart through aorta', 'produces'), ('congenital heart defects', 'two lower chambers', 'produces'), ('""this disorder""', 'blood is returning to the heart through pulmonary artery', 'produces'), ('hlhs', 'congenital heart defects', 'is_a'), ('hlhs', 'hypoplastic left heart syndrome', 'is_acron'), ('congenital heart defects', 'valves', 'produces'), ('congenital heart defects', 'four chambers of the heart defects', 'produces')}","{('hypoplastic left heart syndrome', '""the disorder""', 'anaphora')}"
West-Syndrome,{'produces'},"{'produces', 'is_a', 'anaphora'}",,"{('""it""', 'twitching of the shoulder', 'produces'), ('west syndrome', '""it""', 'anaphora'), ('west syndrome', '""these spasms""', 'anaphora'), ('west syndrome', '""it""', 'is_a'), ('""it""', 'epileptic spasms', 'produces'), ('""it""', 'infantile spasms', 'produces'), ('west syndrome', '""these symptoms""', 'anaphora'), ('""it""', 'eye changes', 'produces')}","{('west syndrome', 'abnormal brain wave patterns', 'produces'), ('west syndrome', 'violent jackknife', 'produces'), ('west syndrome', 'epileptic spasms', 'produces'), ('west syndrome', 'eye changes', 'produces'), ('west syndrome', 'hypsarrhythmia', 'produces'), ('west syndrome', 'infantile spasms', 'produces'), ('west syndrome', '""salaam"" movements', 'produces'), ('west syndrome', 'mild twitching of the shoulder', 'produces'), ('west syndrome', 'spasms', 'produces'), ('west syndrome', 'intellectual disability', 'produces')}"
Andersen,{'anaphora'},{'anaphora'},,set(),set()
SLC13A5-Epileptic-Encephalopathy,set(),set(),,set(),set()
Duchenne-Muscular-Dystrophy,{'is_a'},"{'is_a', 'anaphora'}",,"{('dmd', 'muscular dystrophies', 'is_a'), ('dmd', 'childhood onset muscular dystrophy', 'is_a'), ('dmd', '""the muscular dystrophies""', 'anaphora')}","{('dmd', 'muscular dystrophy', 'is_a')}"
Waldenstrom_s-Macroglobulinemia,"{'is_acron', 'produces', 'is_a', 'anaphora'}","{'is_acron', 'produces', 'is_a', 'increases_risk_of', 'anaphora'}",,"{('""the disorder""', 'blurring of vision', 'produces'), ('""the disorder""', 'enlarged liver', 'produces'), ('""the disorder""', 'spleen', 'produces'), ('""the disorder""', 'peripheral neuropathy', 'produces'), (""waldenstrom's macroglobulinemia"", 'hyperviscosity', 'produces'), (""waldenstrom's macroglobulinemia"", 'thickened (viscous) blood', 'produces'), (""waldenstrom's macroglobulinemia"", 'large numbers of b lymphocytes', 'produces'), (""waldenstrom's macroglobulinemia"", '""the disorder""', 'anaphora'), (""waldenstrom's macroglobulinemia"", 'bleeding', 'produces'), (""waldenstrom's macroglobulinemia"", 'blood', 'produces'), (""waldenstrom's macroglobulinemia"", 'malignant disorder of the bone marrow', 'is_a'), ('""this disorder""', 'changes in blood flow', 'produces'), ('b lymphocytes', ""waldenstrom's macroglobulinemia"", 'increases_risk_of'), (""waldenstrom's macroglobulinemia"", 'abnormally large numbers of b lymphocytes', 'produces'), (""waldenstrom's macroglobulinemia"", 'thick blood vessels', 'produces')}","{(""waldenstrom's macroglobulinemia"", 'excessive quantities of igm', 'produces'), ('""the disorder""', 'bleeding in the nose', 'produces'), (""waldenstrom's macroglobulinemia"", 'malignant disorder of the bone marrow and lymphatic tissues', 'is_a'), (""waldenstrom's macroglobulinemia"", 'viscous blood', 'produces'), ('""the disorder""', 'bleeding in the retina', 'produces'), (""waldenstrom's macroglobulinemia"", 'loss of energy', 'produces'), (""waldenstrom's macroglobulinemia"", 'fatigue', 'produces'), ('peripheral neuropathy', 'tingling in the fingers and toes', 'produces'), (""waldenstrom's macroglobulinemia"", 'vision impairment', 'produces'), ('wmg', 'low platelet counts', 'produces'), ('""the disorder""', 'small blood vessels tear', 'produces'), ('wmg', '""this disorder""', 'anaphora'), (""waldenstrom's macroglobulinemia"", 'enlarged lymph nodes', 'produces'), ('""the disorder""', 'bleeding in the gums', 'produces'), (""waldenstrom's macroglobulinemia"", 'bleeding from the gums', 'produces'), (""waldenstrom's macroglobulinemia"", 'lymphoma', 'is_a'), (""waldenstrom's macroglobulinemia"", 'changes in blood flow through the blood vessels that serve the retina', 'produces'), (""waldenstrom's macroglobulinemia"", 'bleeding from the nose', 'produces'), (""waldenstrom's macroglobulinemia"", 'enlarged liver', 'produces'), ('wmg', 'bleeding of the retina', 'produces'), (""waldenstrom's macroglobulinemia"", 'abnormally large numbers of a particular kind of white blood cell known as b lymphocytes', 'produces'), ('wmg', 'low red blood cell', 'produces'), ('""the disorder""', 'blood to become thick', 'produces'), (""waldenstrom's macroglobulinemia"", 'enlarged spleen', 'produces'), (""waldenstrom's macroglobulinemia"", 'blurring', 'produces'), ('""the disorder""', 'large amounts of igm', 'produces')}"
Kienbock-Disease,"{'produces', 'is_a'}","{'produces', 'is_a', 'anaphora'}",,"{('kienbock disease', 'recurrent pain in conjunction with stiffness in the wrist', 'produces'), ('""the disease""', 'tenderness', 'produces'), ('kienbock disease', '""it""', 'anaphora'), ('""the disease""', 'softening, deterioration, fragmentation or compression of the affected bone', 'produces'), ('""the disease""', 'pain', 'produces'), ('""the disease""', 'swelling', 'produces'), ('kienbock disease', '""the disease""', 'anaphora'), ('""the disease""', 'inflammation of the wrists', 'produces'), ('kienbock disease', 'thickening and / or stiffness in the overlying tissues of the wrist', 'produces'), ('""the disease""', 'kienbock disease', 'produces'), ('""the disease""', 'thickening and / or stiffness in the overlying tissues of the wrist', 'produces'), ('""the disease""', 'injury of the wrists', 'produces')}","{('kienbock disease', 'range of motion may become restricted', 'produces'), ('kienbock disease', 'degenerative changes in the lunate bone of the wrist', 'produces'), ('kienbock disease', 'recurrent pain', 'produces'), ('kienbock disease', 'thickening', 'produces'), ('kienbock disease', 'stiffness', 'produces'), ('kienbock disease', 'negative ulnar variance', 'produces')}"
Barakat-Syndrome,"{'produces', 'anaphora'}","{'produces', 'anaphora'}",,"{('hypocalcemia', 'low blood calcium', 'produces'), ('hypocalcemia', 'muscle weakness', 'produces'), ('hypocalcemia', 'convulsions', 'produces'), ('hypocalcemia', 'hematuria', 'produces'), ('hypocalcemia', 'tetany', 'produces'), ('hypocalcemia', 'proteinuria', 'produces'), ('hypocalcemia', 'nephrotic syndrome', 'produces')}","{('nephrotic syndrome', 'hematuria', 'produces'), ('nephrotic syndrome', 'hypocalcemia', 'produces'), ('nephrotic syndrome', 'nephrotic syndrome', 'produces'), ('nephrotic syndrome', 'muscle weakness', 'produces'), ('nephrotic syndrome', 'renal insufficiency', 'produces'), ('nephrotic syndrome', 'proteinuria', 'produces'), ('barakat syndrome', '""the syndrome""', 'anaphora'), ('progressive sensorineural deafness', 'deafness', 'produces'), ('nephrotic syndrome', 'deletion 22q11 syndrome', 'produces'), ('nephrotic syndrome', 'kidney disease', 'produces')}"
Binder-Type-Nasomaxillary-Dysplasia,{'is_a'},"{'is_a', 'anaphora'}",,"{('binder type nasomaxillary dysplasia', '""it""', 'anaphora'), ('binder type nasomaxillary dysplasia', '""the disorder""', 'anaphora')}",set()
Jejunal-Atresia,"{'produces', 'is_a', 'anaphora'}","{'produces', 'is_a', 'anaphora'}",,"{('normal child', '""the normal gene""', 'anaphora'), ('""this disorder""', 'constipation. the term ""the disorder"" refers back to the entity jejunal atresia', 'produces'), ('jejunal atresia', '""the disease""', 'anaphora'), ('""this disorder""', 'partial absence of the fold of the stomach membrane', 'produces')}","{('jejunal atresia', '""it""', 'anaphora'), ('""this disorder""', 'partial absence of the fold of the stomach membrane that connects the small intestine to the back wall of the abdomen', 'produces'), ('""this disorder""', 'constipation', 'produces'), ('""this disorder""', 'the jejunal twists around the marginal arter', 'produces')}"
